,MAP_ID,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,RED,BLUE,G,BRN,P,Y,Pnk,O,Location
29069,40120,35th/Archer,01/01/2018,2760.5,1248.8,800.4,69728,False,False,False,False,False,False,False,True,"(41.829353, -87.680622)"
29070,41250,Central-Evanston,01/01/2018,694.2,310.3,192.8,17477,False,False,False,False,True,False,False,False,"(42.063987, -87.685617)"
29071,41360,California-Lake,01/01/2018,909.2,496.5,323.6,23607,False,False,True,False,False,False,False,False,"(41.88422, -87.696234)"
29072,40550,Irving Park-O'Hare,01/01/2018,4016.4,2122.8,1432.6,104014,False,True,False,False,False,False,False,False,"(41.952925, -87.729229)"
29073,40210,Damen-Cermak,01/01/2018,1343.9,722.5,463.2,34772,False,False,False,False,False,False,True,False,"(41.854517, -87.675975)"
29074,41350,Oak Park-Lake,01/01/2018,1439.4,743.8,352.4,36403,False,False,True,False,False,False,False,False,"(41.886988, -87.793783)"
29075,40730,Washington/Wells,01/01/2018,7969.4,1181.0,645.4,183277,False,False,False,False,False,False,True,True,"(41.882695, -87.63378)"
29076,41240,Addison-O'Hare,01/01/2018,2575.0,1123.3,693.8,64612,False,True,False,False,False,False,False,False,"(41.94738, -87.71906)"
29077,41140,King Drive,01/01/2018,480.6,286.5,219.0,12815,False,False,True,False,False,False,False,False,"(41.78013, -87.615546)"
29078,41220,Fullerton,01/01/2018,12444.0,6842.3,4751.2,324892,True,False,False,False,False,False,False,False,"(41.925051, -87.652866)"
29079,40680,Adams/Wabash,01/01/2018,6989.0,3356.8,1472.8,174549,False,False,True,False,False,False,True,True,"(41.879507, -87.626037)"
29080,40440,California-Cermak,01/01/2018,1216.6,672.5,474.8,31829,False,False,False,False,False,False,True,False,"(41.854109, -87.694774)"
29081,40810,Medical Center,01/01/2018,2008.7,655.5,496.6,49296,False,True,False,False,False,False,False,False,"(41.875706, -87.673932)"
29082,41090,Monroe/State,01/01/2018,9912.4,4322.3,2223.2,246478,True,False,False,False,False,False,False,False,"(41.880745, -87.627696)"
29083,40040,Quincy/Wells,01/01/2018,7763.0,1335.0,922.4,180738,False,False,False,False,False,False,True,True,"(41.878723, -87.63374)"
29084,40590,Damen/Milwaukee,01/01/2018,5805.0,3865.5,2554.6,155944,False,True,False,False,False,False,False,False,"(41.909744, -87.677437)"
29085,40920,Pulaski-Forest Park,01/01/2018,1499.7,1141.3,907.0,42093,False,True,False,False,False,False,False,False,"(41.873797, -87.725663)"
29086,40080,Sheridan,01/01/2018,4730.1,2944.5,1907.0,125375,True,False,False,False,False,False,False,False,"(41.953775, -87.654929)"
29087,40350,UIC-Halsted,01/01/2018,5234.3,1662.0,1041.4,127010,False,True,False,False,False,False,False,False,"(41.875474, -87.649707)"
29088,41070,Kedzie-Lake,01/01/2018,1456.1,834.5,623.4,38490,False,False,True,False,False,False,False,False,"(41.884321, -87.706155)"
29089,40010,Austin-Forest Park,01/01/2018,1766.2,716.3,465.8,44050,False,True,False,False,False,False,False,False,"(41.870851, -87.776812)"
29090,41000,Cermak-Chinatown,01/01/2018,3239.4,3463.8,2295.6,96600,True,False,False,False,False,False,False,False,"(41.853206, -87.630968)"
29091,40370,Washington/Dearborn,01/01/2018,12072.4,4834.0,3168.6,300772,False,True,False,False,False,False,False,False,"(41.883164, -87.62944)"
29092,41400,Roosevelt,01/01/2018,9352.4,7154.0,4756.0,258148,False,False,True,False,False,False,False,True,"(41.867405, -87.62659)"
29093,41180,Kedzie-Brown,01/01/2018,1824.8,1273.8,775.8,49120,False,False,False,True,False,False,False,False,"(41.965996, -87.708821)"
29094,40460,Merchandise Mart,01/01/2018,8273.1,1521.3,952.4,192856,False,False,False,True,False,False,False,False,"(41.888969, -87.633924)"
29095,41490,Harrison,01/01/2018,3564.9,2464.3,1628.4,96426,True,False,False,False,False,False,False,False,"(41.874039, -87.627479)"
29096,40190,Sox-35th-Dan Ryan,01/01/2018,3645.1,2236.8,1620.0,97240,True,False,False,False,False,False,False,False,"(41.831191, -87.630636)"
29097,40130,51st,01/01/2018,873.8,533.3,384.6,23280,False,False,True,False,False,False,False,False,"(41.80209, -87.618487)"
29098,41080,47th-South Elevated,01/01/2018,1056.7,623.3,405.0,27766,False,False,True,False,False,False,False,False,"(41.809209, -87.618826)"
29099,41190,Jarvis,01/01/2018,1433.0,1133.0,764.6,39882,True,False,False,False,False,False,False,False,"(42.015876, -87.669092)"
29100,40180,Oak Park-Forest Park,01/01/2018,1676.5,637.5,342.8,41148,False,True,False,False,False,False,False,False,"(41.872108, -87.791602)"
29101,40770,Lawrence,01/01/2018,2995.4,2273.0,1682.0,83400,True,False,False,False,False,False,False,False,"(41.969139, -87.658493)"
29102,40690,Dempster,01/01/2018,755.1,628.5,425.4,21254,False,False,False,False,True,False,False,False,"(42.041655, -87.681602)"
29103,40420,Cicero-Cermak,01/01/2018,1049.2,715.8,498.2,28436,False,False,False,False,False,False,True,False,"(41.85182, -87.745336)"
29104,40160,LaSalle/Van Buren,01/01/2018,3063.1,539.0,310.2,71096,False,False,False,True,False,False,False,False,"(41.8768, -87.631739)"
29105,40660,Armitage,01/01/2018,4183.1,2064.0,1240.4,106487,False,False,False,True,False,False,False,False,"(41.918217, -87.652644)"
29106,40450,95th/Dan Ryan,01/01/2018,9165.1,5391.0,4010.8,243250,True,False,False,False,False,False,False,False,"(41.722377, -87.624342)"
29107,40050,Davis,01/01/2018,3374.9,2145.3,1369.0,89673,False,False,False,False,True,False,False,False,"(42.04771, -87.683543)"
29108,40230,Cumberland,01/01/2018,4113.8,1453.5,925.0,100943,False,True,False,False,False,False,False,False,"(41.984246, -87.838028)"
29109,40890,O'Hare Airport,01/01/2018,8584.4,6706.8,7286.2,252115,False,True,False,False,False,False,False,False,"(41.97766526, -87.90422307)"
29110,40760,Granville,01/01/2018,3607.0,2802.0,1792.8,99525,True,False,False,False,False,False,False,False,"(41.993664, -87.659202)"
29111,40630,Clark/Division,01/01/2018,7241.6,5280.3,3848.0,199676,True,False,False,False,False,False,False,False,"(41.90392, -87.631412)"
29112,40170,Ashland-Lake,01/01/2018,2194.7,1063.0,682.6,55948,False,False,True,False,False,False,True,False,"(41.885269, -87.666969)"
29113,41670,Conservatory,01/01/2018,759.2,546.3,339.8,20586,False,False,True,False,False,False,False,False,"(41.884904, -87.716523)"
29114,40900,Howard,01/01/2018,5102.8,3427.3,2426.4,138102,True,False,False,False,False,False,False,False,"(42.019063, -87.672892)"
29115,40980,Harlem-Forest Park,01/01/2018,1095.9,523.3,317.6,27791,False,True,False,False,False,False,False,False,"(41.87349, -87.806961)"
29116,40840,South Boulevard,01/01/2018,725.7,379.5,209.2,18530,False,False,False,False,True,False,False,False,"(42.027612, -87.678329)"
29117,40470,Racine,01/01/2018,2198.3,842.3,542.4,54443,False,True,False,False,False,False,False,False,"(41.87592, -87.659458)"
29118,40710,Chicago/Franklin,01/01/2018,6660.6,2486.3,1342.0,163188,False,False,False,True,False,False,False,False,"(41.89681, -87.635924)"
29119,40480,Cicero-Lake,01/01/2018,1138.8,759.5,549.2,30837,False,False,True,False,False,False,False,False,"(41.886519, -87.744698)"
29120,40790,Monroe/Dearborn,01/01/2018,7890.2,2437.0,1257.2,189619,False,True,False,False,False,False,False,False,"(41.880703, -87.629378)"
29121,41690,Cermak-McCormick Place,01/01/2018,1236.7,886.0,520.2,33352,False,False,True,False,False,False,False,False,"(41.853115, -87.626402)"
29122,41320,Belmont-North Main,01/01/2018,11100.5,8149.3,5560.0,304608,False,False,False,True,False,False,False,False,"(41.939751, -87.65338)"
29123,41010,Rockwell,01/01/2018,1792.6,875.8,514.8,45514,False,False,False,True,False,False,False,False,"(41.966115, -87.6941)"
29124,40600,Kostner,01/01/2018,450.7,223.8,161.8,11620,False,False,False,False,False,False,True,False,"(41.853751, -87.733258)"
29125,40880,Thorndale,01/01/2018,2920.8,1826.0,1291.4,78018,True,False,False,False,False,False,False,False,"(41.990259, -87.659076)"
29126,40030,Pulaski-Lake,01/01/2018,1208.5,787.3,560.4,32537,False,False,True,False,False,False,False,False,"(41.885412, -87.725404)"
29127,41310,Paulina,01/01/2018,2657.7,1443.8,814.4,68316,False,False,False,True,False,False,False,False,"(41.943623, -87.670907)"
29128,40220,Western-Forest Park,01/01/2018,1431.2,799.5,544.4,37407,False,True,False,False,False,False,False,False,"(41.875478, -87.688436)"
29129,40490,Grand/Milwaukee,01/01/2018,2428.4,1275.5,955.6,63304,False,True,False,False,False,False,False,False,"(41.891189, -87.647578)"
29130,41280,Jefferson Park,01/01/2018,6285.4,3074.8,2226.6,161711,False,True,False,False,False,False,False,False,"(41.970634, -87.760892)"
29131,40070,Jackson/Dearborn,01/01/2018,6584.5,2885.8,1338.8,163095,False,True,False,False,False,False,False,False,"(41.878183, -87.629296)"
29132,41430,87th,01/01/2018,3582.6,2489.0,1835.6,97951,True,False,False,False,False,False,False,False,"(41.735372, -87.624717)"
29133,40850,Library,01/01/2018,3276.6,1773.5,907.2,83716,False,False,False,True,False,False,False,False,"(41.876862, -87.628196)"
29134,40270,Main,01/01/2018,1097.0,777.8,430.8,29399,False,False,False,False,True,False,False,False,"(42.033456, -87.679538)"
29135,40430,Clinton-Forest Park,01/01/2018,3506.1,1066.8,886.2,85833,False,True,False,False,False,False,False,False,"(41.875539, -87.640984)"
29136,41120,35-Bronzeville-IIT,01/01/2018,1587.3,846.8,544.8,41031,False,False,True,False,False,False,False,False,"(41.831677, -87.625826)"
29137,40150,Pulaski-Cermak,01/01/2018,951.4,572.0,426.4,25350,False,False,False,False,False,False,True,False,"(41.853732, -87.724311)"
29138,40060,Belmont-O'Hare,01/01/2018,5140.7,2740.5,1902.4,133570,False,True,False,False,False,False,False,False,"(41.938132, -87.712359)"
29139,41450,Chicago/State,01/01/2018,12555.5,9338.3,6564.0,346394,True,False,False,False,False,False,False,False,"(41.896671, -87.628176)"
29140,41160,Clinton-Lake,01/01/2018,4155.2,1153.5,692.8,99492,False,False,True,False,False,False,True,False,"(41.885678, -87.641782)"
29141,40970,Cicero-Forest Park,01/01/2018,1156.4,761.5,549.0,31232,False,True,False,False,False,False,False,False,"(41.871574, -87.745154)"
29142,41230,47th-Dan Ryan,01/01/2018,2612.1,1798.0,1319.6,71256,True,False,False,False,False,False,False,False,"(41.810318, -87.63094)"
29143,41290,Kimball,01/01/2018,3684.8,2249.3,1318.8,96656,False,False,False,True,False,False,False,False,"(41.967901, -87.713065)"
29144,40940,Halsted/63rd,01/01/2018,565.0,288.0,189.6,14530,False,False,True,False,False,False,False,False,"(41.778943, -87.644244)"
29145,41410,Chicago/Milwaukee,01/01/2018,4000.5,1645.3,1139.8,100291,False,True,False,False,False,False,False,False,"(41.896075, -87.655214)"
29146,40750,Harlem-O'Hare,01/01/2018,2705.0,1122.3,686.8,67432,False,True,False,False,False,False,False,False,"(41.98227, -87.8089)"
29147,41030,Polk,01/01/2018,3031.6,619.8,433.6,71342,False,False,False,False,False,False,True,False,"(41.871551, -87.66953)"
29148,40290,Ashland/63rd,01/01/2018,1025.4,617.5,442.2,27240,False,False,True,False,False,False,False,False,"(41.77886, -87.663766)"
29149,41330,Montrose-O'Hare,01/01/2018,2453.5,1161.5,792.8,62586,False,True,False,False,False,False,False,False,"(41.961539, -87.743574)"
29150,40670,Western/Milwaukee,01/01/2018,5059.4,2286.0,1458.0,127740,False,True,False,False,False,False,False,False,"(41.916157, -87.687364)"
29151,40780,Central Park,01/01/2018,1034.0,617.8,408.2,27261,False,False,False,False,False,False,True,False,"(41.853839, -87.714842)"
29152,41050,Linden,01/01/2018,777.4,403.3,218.6,19808,False,False,False,False,True,False,False,False,"(42.073153, -87.69073)"
29153,41380,Bryn Mawr,01/01/2018,4269.5,2883.3,2054.2,115732,True,False,False,False,False,False,False,False,"(41.983504, -87.65884)"
29154,40990,69th,01/01/2018,4455.0,3253.0,2389.2,122969,True,False,False,False,False,False,False,False,"(41.768367, -87.625724)"
29155,40380,Clark/Lake,01/01/2018,19540.9,4939.8,3272.8,466023,False,False,True,False,False,False,True,True,"(41.885737, -87.630886)"
29156,40640,Madison/Wabash,01/01/2018,0.0,0.0,0.0,0,,,,,,,,,
29157,40530,Diversey,01/01/2018,5429.1,2608.3,1542.6,137586,False,False,False,True,False,False,False,False,"(41.932732, -87.653131)"
29158,41040,Kedzie-Cermak,01/01/2018,919.6,593.0,404.8,24628,False,False,False,False,False,False,True,False,"(41.853964, -87.705408)"
29159,40090,Damen-Brown,01/01/2018,2762.9,1362.8,780.0,70134,False,False,False,True,False,False,False,False,"(41.966286, -87.678639)"
29160,41440,Addison-Brown,01/01/2018,2416.8,1004.8,551.6,59947,False,False,False,True,False,False,False,False,"(41.947028, -87.674642)"
29161,40340,Berwyn,01/01/2018,3098.2,2163.8,1497.6,84304,True,False,False,False,False,False,False,False,"(41.977984, -87.658668)"
29162,41680,Oakton-Skokie,01/01/2018,890.5,348.0,205.6,22012,False,False,False,False,False,True,False,False,"(42.02624348, -87.74722084)"
29163,40540,Wilson,01/01/2018,5881.1,3863.8,2473.0,157204,True,False,False,False,False,False,False,False,"(41.964273, -87.657588)"
29164,40720,East 63rd-Cottage Grove,01/01/2018,994.6,593.0,418.0,26343,False,False,True,False,False,False,False,False,"(41.780309, -87.605857)"
29165,40910,63rd-Dan Ryan,01/01/2018,2682.4,1882.3,1358.2,73332,True,False,False,False,False,False,False,False,"(41.780536, -87.630952)"
29166,40100,Morse,01/01/2018,4250.2,3036.5,2198.6,116644,True,False,False,False,False,False,False,False,"(42.008362, -87.665909)"
29167,40570,California/Milwaukee,01/01/2018,5120.9,2727.5,1734.2,132240,False,True,False,False,False,False,False,False,"(41.921939, -87.69689)"
29168,40260,State/Lake,01/01/2018,10457.0,5085.8,3321.4,267004,False,False,True,True,False,False,False,False,"(41.88574, -87.627835)"
29169,41300,Loyola,01/01/2018,4592.6,3425.5,2189.2,125685,True,False,False,False,False,False,False,False,"(42.001073, -87.661061)"
29170,41130,Halsted-Orange,01/01/2018,2323.9,976.3,620.2,58131,False,False,False,False,False,False,False,True,"(41.84678, -87.648088)"
29171,41420,Addison-North Main,01/01/2018,5733.5,3658.3,2738.0,154459,True,False,False,False,False,False,False,False,"(41.947428, -87.653626)"
29172,41660,Lake/State,02/01/2018,19661.2,10263.0,7179.0,462991,True,False,False,False,False,False,False,False,"(41.884809, -87.627813)"
29173,41500,Montrose-Brown,02/01/2018,2767.0,1427.3,998.3,65042,False,False,False,True,False,False,False,False,"(41.961756, -87.675047)"
29174,41060,Ashland-Orange,02/01/2018,1506.6,772.0,554.0,35436,False,False,False,False,False,False,False,True,"(41.839234, -87.665317)"
29175,40460,Merchandise Mart,02/01/2018,8339.9,1613.0,1122.0,177737,False,False,False,True,False,False,False,False,"(41.888969, -87.633924)"
29176,40280,Central-Lake,02/01/2018,1910.0,1143.5,858.5,46208,False,False,True,False,False,False,False,False,"(41.887389, -87.76565)"
29177,40150,Pulaski-Cermak,02/01/2018,1008.3,573.5,440.8,24222,False,False,False,False,False,False,True,False,"(41.853732, -87.724311)"
29178,40590,Damen/Milwaukee,02/01/2018,6009.6,3858.0,2833.5,146958,False,True,False,False,False,False,False,False,"(41.909744, -87.677437)"
29179,41000,Cermak-Chinatown,02/01/2018,3535.5,3936.0,3515.3,100514,True,False,False,False,False,False,False,False,"(41.853206, -87.630968)"
29180,41270,43rd,02/01/2018,958.2,448.3,348.3,22349,False,False,True,False,False,False,False,False,"(41.816462, -87.619021)"
29181,40960,Pulaski-Orange,02/01/2018,4917.7,1841.5,1248.8,110715,False,False,False,False,False,False,False,True,"(41.799756, -87.724493)"
29182,40180,Oak Park-Forest Park,02/01/2018,1747.2,479.5,375.0,38361,False,True,False,False,False,False,False,False,"(41.872108, -87.791602)"
29183,41380,Bryn Mawr,02/01/2018,4510.7,2946.0,2212.3,110847,True,False,False,False,False,False,False,False,"(41.983504, -87.65884)"
29184,40340,Berwyn,02/01/2018,3243.6,2234.3,1719.8,80688,True,False,False,False,False,False,False,False,"(41.977984, -87.658668)"
29185,41420,Addison-North Main,02/01/2018,6050.9,3968.0,3008.5,148924,True,False,False,False,False,False,False,False,"(41.947428, -87.653626)"
29186,40310,Western-Orange,02/01/2018,3525.5,1608.0,1155.3,81563,False,False,False,False,False,False,False,True,"(41.804546, -87.684019)"
29187,41020,Logan Square,02/01/2018,7144.7,3684.0,2776.8,168737,False,True,False,False,False,False,False,False,"(41.929728, -87.708541)"
29188,41210,Wellington,02/01/2018,3072.4,1277.8,868.5,70033,False,False,False,True,False,False,False,False,"(41.936033, -87.653266)"
29189,40300,Indiana,02/01/2018,777.2,356.8,321.8,18257,False,False,True,False,False,False,False,False,"(41.821732, -87.621371)"
29190,40840,South Boulevard,02/01/2018,775.9,360.5,247.0,17948,False,False,False,False,True,False,False,False,"(42.027612, -87.678329)"
29191,41690,Cermak-McCormick Place,02/01/2018,1327.1,1216.3,906.8,35033,False,False,True,False,False,False,False,False,"(41.853115, -87.626402)"
29192,40940,Halsted/63rd,02/01/2018,617.0,308.8,208.3,14407,False,False,True,False,False,False,False,False,"(41.778943, -87.644244)"
29193,40750,Harlem-O'Hare,02/01/2018,2837.4,1075.8,740.0,64011,False,True,False,False,False,False,False,False,"(41.98227, -87.8089)"
29194,40900,Howard,02/01/2018,5230.9,3443.5,2641.3,128957,True,False,False,False,False,False,False,False,"(42.019063, -87.672892)"
29195,41680,Oakton-Skokie,02/01/2018,973.9,365.5,241.8,21907,False,False,False,False,False,True,False,False,"(42.02624348, -87.74722084)"
29196,40320,Division/Milwaukee,02/01/2018,6059.0,2807.3,2117.5,140879,False,True,False,False,False,False,False,False,"(41.903355, -87.666496)"
29197,41090,Monroe/State,02/01/2018,10324.8,3866.0,2649.3,232557,True,False,False,False,False,False,False,False,"(41.880745, -87.627696)"
29198,41340,LaSalle,02/01/2018,3107.2,1009.8,826.3,69488,False,True,False,False,False,False,False,False,"(41.875568, -87.631722)"
29199,40850,Library,02/01/2018,3595.2,1585.0,1057.3,82473,False,False,False,True,False,False,False,False,"(41.876862, -87.628196)"
29200,41410,Chicago/Milwaukee,02/01/2018,4180.7,1664.8,1265.0,95332,False,True,False,False,False,False,False,False,"(41.896075, -87.655214)"
29201,41080,47th-South Elevated,02/01/2018,1106.3,649.8,470.8,26607,False,False,True,False,False,False,False,False,"(41.809209, -87.618826)"
29202,41240,Addison-O'Hare,02/01/2018,2722.6,1123.3,792.3,62114,False,True,False,False,False,False,False,False,"(41.94738, -87.71906)"
29203,41170,Garfield-Dan Ryan,02/01/2018,2958.0,2326.8,1533.8,74602,True,False,False,False,False,False,False,False,"(41.79542, -87.631157)"
29204,40970,Cicero-Forest Park,02/01/2018,1202.2,747.5,563.5,29288,False,True,False,False,False,False,False,False,"(41.871574, -87.745154)"
29205,41510,Morgan-Lake,02/01/2018,2877.2,1692.0,1308.8,69546,False,False,True,False,False,False,True,False,"(41.885586, -87.652193)"
29206,40350,UIC-Halsted,02/01/2018,7097.3,1947.8,1286.5,154883,False,True,False,False,False,False,False,False,"(41.875474, -87.649707)"
29207,40190,Sox-35th-Dan Ryan,02/01/2018,3888.8,2251.5,1816.8,94049,True,False,False,False,False,False,False,False,"(41.831191, -87.630636)"
29208,40530,Diversey,02/01/2018,5442.3,2699.0,1824.5,126940,False,False,False,True,False,False,False,False,"(41.932732, -87.653131)"
29209,40610,Ridgeland,02/01/2018,1327.9,436.3,302.0,29510,False,False,True,False,False,False,False,False,"(41.887159, -87.783661)"
29210,40250,Kedzie-Homan-Forest Park,02/01/2018,1939.0,1189.3,950.3,47338,False,True,False,False,False,False,False,False,"(41.874341, -87.70604)"
29211,40440,California-Cermak,02/01/2018,1300.5,725.3,511.8,30958,False,False,False,False,False,False,True,False,"(41.854109, -87.694774)"
29212,41280,Jefferson Park,02/01/2018,6509.7,3106.5,2405.0,152239,False,True,False,False,False,False,False,False,"(41.970634, -87.760892)"
29213,40260,State/Lake,02/01/2018,11260.1,5422.8,3691.8,261659,False,False,True,True,False,False,False,False,"(41.88574, -87.627835)"
29214,40880,Thorndale,02/01/2018,3111.6,2000.8,1483.5,76168,True,False,False,False,False,False,False,False,"(41.990259, -87.659076)"
29215,40870,Francisco,02/01/2018,1564.6,816.8,559.0,36795,False,False,False,True,False,False,False,False,"(41.966046, -87.701644)"
29216,40370,Washington/Dearborn,02/01/2018,12413.1,4875.8,3624.8,282264,False,True,False,False,False,False,False,False,"(41.883164, -87.62944)"
29217,40230,Cumberland,02/01/2018,4260.4,1416.5,1055.8,95097,False,True,False,False,False,False,False,False,"(41.984246, -87.838028)"
29218,40510,Garfield-South Elevated,02/01/2018,1213.5,704.5,487.8,29038,False,False,True,False,False,False,False,False,"(41.795172, -87.618327)"
29219,41360,California-Lake,02/01/2018,959.2,483.5,356.8,22544,False,False,True,False,False,False,False,False,"(41.88422, -87.696234)"
29220,41150,Kedzie-Midway,02/01/2018,3295.8,1519.8,1000.5,75997,False,False,False,False,False,False,False,True,"(41.804236, -87.704406)"
29221,40090,Damen-Brown,02/01/2018,2822.5,1410.8,961.8,65939,False,False,False,True,False,False,False,False,"(41.966286, -87.678639)"
29222,41480,Western-Brown,02/01/2018,3949.1,2464.5,1711.8,95686,False,False,False,True,False,False,False,False,"(41.966163, -87.688502)"
29223,40020,Harlem-Lake,02/01/2018,3499.7,1919.8,1331.5,82998,False,False,True,False,False,False,False,False,"(41.886848, -87.803176)"
29224,40040,Quincy/Wells,02/01/2018,7647.4,1179.5,1056.0,161890,False,False,False,False,False,False,True,True,"(41.878723, -87.63374)"
29225,40920,Pulaski-Forest Park,02/01/2018,1605.8,1226.8,979.5,40941,False,True,False,False,False,False,False,False,"(41.873797, -87.725663)"
29226,41120,35-Bronzeville-IIT,02/01/2018,1675.1,855.5,604.3,39340,False,False,True,False,False,False,False,False,"(41.831677, -87.625826)"
29227,40570,California/Milwaukee,02/01/2018,5355.6,2778.5,2056.0,126449,False,True,False,False,False,False,False,False,"(41.921939, -87.69689)"
29228,40380,Clark/Lake,02/01/2018,19676.5,4985.3,3839.5,428829,False,False,True,False,False,False,True,True,"(41.885737, -87.630886)"
29229,40160,LaSalle/Van Buren,02/01/2018,3104.6,521.8,389.8,65738,False,False,False,True,False,False,False,False,"(41.8768, -87.631739)"
29230,41200,Argyle,02/01/2018,3008.7,2438.8,1768.8,77004,True,False,False,False,False,False,False,False,"(41.973453, -87.65853)"
29231,40690,Dempster,02/01/2018,798.6,617.8,483.0,20374,False,False,False,False,True,False,False,False,"(42.041655, -87.681602)"
29232,41440,Addison-Brown,02/01/2018,2493.7,1026.3,721.5,56865,False,False,False,True,False,False,False,False,"(41.947028, -87.674642)"
29233,41490,Harrison,02/01/2018,4229.8,2833.5,2030.8,104052,True,False,False,False,False,False,False,False,"(41.874039, -87.627479)"
29234,40290,Ashland/63rd,02/01/2018,1069.4,613.0,483.5,25774,False,False,True,False,False,False,False,False,"(41.77886, -87.663766)"
29235,40480,Cicero-Lake,02/01/2018,1179.9,749.5,589.3,28953,False,False,True,False,False,False,False,False,"(41.886519, -87.744698)"
29236,40420,Cicero-Cermak,02/01/2018,1123.1,755.5,563.8,27739,False,False,False,False,False,False,True,False,"(41.85182, -87.745336)"
29237,41250,Central-Evanston,02/01/2018,743.8,314.5,219.3,17011,False,False,False,False,True,False,False,False,"(42.063987, -87.685617)"
29238,40740,Western-Cermak,02/01/2018,1133.6,624.0,442.8,26938,False,False,False,False,False,False,True,False,"(41.854225, -87.685129)"
29239,40720,East 63rd-Cottage Grove,02/01/2018,1037.0,564.0,455.3,24816,False,False,True,False,False,False,False,False,"(41.780309, -87.605857)"
29240,40030,Pulaski-Lake,02/01/2018,1277.3,824.5,598.3,31237,False,False,True,False,False,False,False,False,"(41.885412, -87.725404)"
29241,40770,Lawrence,02/01/2018,3193.4,2522.5,1736.5,80904,True,False,False,False,False,False,False,False,"(41.969139, -87.658493)"
29242,41400,Roosevelt,02/01/2018,10080.6,7332.8,5583.5,253276,False,False,True,False,False,False,False,True,"(41.867405, -87.62659)"
29243,40490,Grand/Milwaukee,02/01/2018,2595.1,1381.0,1061.8,61672,False,True,False,False,False,False,False,False,"(41.891189, -87.647578)"
29244,40210,Damen-Cermak,02/01/2018,1422.8,737.8,529.5,33525,False,False,False,False,False,False,True,False,"(41.854517, -87.675975)"
29245,40080,Sheridan,02/01/2018,4901.7,2982.3,2210.5,118804,True,False,False,False,False,False,False,False,"(41.953775, -87.654929)"
29246,40930,Midway Airport,02/01/2018,7954.9,3249.0,2524.8,182193,False,False,False,False,False,False,False,True,"(41.78661, -87.737875)"
29247,40820,Rosemont,02/01/2018,5900.9,3011.5,2173.0,138756,False,True,False,False,False,False,False,False,"(41.983507, -87.859388)"
29248,40070,Jackson/Dearborn,02/01/2018,7043.9,2168.0,1540.3,155711,False,True,False,False,False,False,False,False,"(41.878183, -87.629296)"
29249,40220,Western-Forest Park,02/01/2018,1554.5,793.0,631.0,36786,False,True,False,False,False,False,False,False,"(41.875478, -87.688436)"
29250,41700,Washington/Wabash,02/01/2018,9284.7,4254.3,2875.8,214213,False,False,True,True,False,False,False,False,"(41.88322, -87.626189)"
29251,41140,King Drive,02/01/2018,506.3,298.0,245.5,12300,False,False,True,False,False,False,False,False,"(41.78013, -87.615546)"
29252,40560,Jackson/State,02/01/2018,9876.0,3340.0,2174.8,219579,True,False,False,False,False,False,False,False,"(41.878153, -87.627596)"
29253,40120,35th/Archer,02/01/2018,2939.4,1279.8,896.8,67494,False,False,False,False,False,False,False,True,"(41.829353, -87.680622)"
29254,40980,Harlem-Forest Park,02/01/2018,1129.8,498.5,336.5,25935,False,True,False,False,False,False,False,False,"(41.87349, -87.806961)"
29255,41220,Fullerton,02/01/2018,12731.4,6936.3,5452.8,304184,True,False,False,False,False,False,False,False,"(41.925051, -87.652866)"
29256,40710,Chicago/Franklin,02/01/2018,6939.3,2603.5,1590.0,155559,False,False,False,True,False,False,False,False,"(41.89681, -87.635924)"
29257,41300,Loyola,02/01/2018,5362.8,4159.5,2872.3,135383,True,False,False,False,False,False,False,False,"(42.001073, -87.661061)"
29258,40830,18th,02/01/2018,1640.2,1011.0,774.8,39947,False,False,False,False,False,False,True,False,"(41.857908, -87.669147)"
29259,40700,Laramie,02/01/2018,1110.9,669.0,471.3,26779,False,False,True,False,False,False,False,False,"(41.887163, -87.754986)"
29260,41290,Kimball,02/01/2018,3858.1,2263.5,1497.0,92203,False,False,False,True,False,False,False,False,"(41.967901, -87.713065)"
29261,40400,Noyes,02/01/2018,982.9,578.5,402.5,23581,False,False,False,False,True,False,False,False,"(42.058282, -87.683337)"
29262,41070,Kedzie-Lake,02/01/2018,1477.9,852.5,636.5,35513,False,False,True,False,False,False,False,False,"(41.884321, -87.706155)"
29263,40470,Racine,02/01/2018,2363.6,1002.8,639.0,53839,False,True,False,False,False,False,False,False,"(41.87592, -87.659458)"
29264,40130,51st,02/01/2018,898.6,552.8,410.5,21824,False,False,True,False,False,False,False,False,"(41.80209, -87.618487)"
29265,41310,Paulina,02/01/2018,2739.5,1452.0,988.5,64551,False,False,False,True,False,False,False,False,"(41.943623, -87.670907)"
29266,40550,Irving Park-O'Hare,02/01/2018,4184.6,2107.0,1601.0,98524,False,True,False,False,False,False,False,False,"(41.952925, -87.729229)"
29267,40520,Foster,02/01/2018,854.1,501.0,338.0,20437,False,False,False,False,True,False,False,False,"(42.05416, -87.68356)"
29268,40330,Grand/State,02/01/2018,9942.8,8523.5,6777.5,260059,True,False,False,False,False,False,False,False,"(41.891665, -87.628021)"
29269,40630,Clark/Division,02/01/2018,7468.3,5578.8,4446.8,189468,True,False,False,False,False,False,False,False,"(41.90392, -87.631412)"
